Country_ID,Year_ID,Government_GDP_Value,Life_Ladder,Log_GDP_per_capita,Social_support,Healthy_life_expectancy_at_birth,Freedom_to_make_life_choices,Perceptions_of_corruption,Positive_affect,Negative_affect,CC_Estimate,CC_Percent_Rank,CC_Percent_Rank_Lower,CC_Percent_Rank_Upper,SP_Global_Equity_Indices,Political_Stability_Estimate,Political_Stability_Ranking,Gini_Index
175,25,2321873502,,,,,,,,,,,,,,,,
178,25,2286381065,,,,,,,,,,,,,,,,
174,25,3994773978,,,,,,,,,,,,,,,,
211,25,4577196196,,,,,,,,,,,,,,,,
209,25,6728260453,,,,,,,,,,,,,,,,
208,25,6125730438,,,,,,,,,,,,,,,,
210,25,2371093008,,,,,,,,,,,,,,,,
212,25,1023545622,,,,,,,,,,,,,,,,
179,25,2522022244,,,,,,,,,,,,,,,,
10,33,2776823068,,,,,,,,,,,,,,,,
13,33,9547935778,,,,,,,,,,,,,,,,
17,33,9345849946,,,,,,,,,,,,,,,,
19,33,4179541335,,,,,,,,,,,,,,,,
20,33,2958987358,,,,,,,,,,,,,,,,
21,33,3313718877,,,,,,,,,,,,,,,,
22,33,1459594625,,,,,,,,,,,,,,,,
23,33,6724586655,,,,,,,,,,,,,,,,
24,33,1787777232,,,,,,,,,,,,,,,,
27,33,3115233114,,,,,,,,,,,,,,,,
29,33,9410923564,,,,,,,,,,,,,,,,
30,33,9841433359,,,,,,,,,,,,,,,,
31,33,4578719557,,,,,,,,,,,,,,,,
33,33,3824076951,,,,,,,,,,,,,,,,
34,33,1527419095,,,,,,,,,,,,,,,,
35,33,5741696918,,,,,,,,,,,,,,,,
40,33,3586448274,,,,,,,,,,,,,,,,
43,33,5370594516,,,,,,,,,,,,,,,,
46,33,1645468903,,,,,,,,,,,,,,,,
47,33,1011768687,,,,,,,,,,,,,,,,
48,33,61269998,,,,,,,,,,,,,,,,
49,33,2332180151,,,,,,,,,,,,,,,,
58,33,5530140248,,,,,,,,,,,,,,,,
61,33,7012542239,,,,,,,,,,,,,,,,
67,33,576964871,,,,,,,,,,,,,,,,
77,33,4221629287,,,,,,,,,,,,,,,,
81,33,6155692418,,,,,,,,,,,,,,,,
84,33,2712057882,,,,,,,,,,,,,,,,
86,33,6200105174,,,,,,,,,,,,,,,,
87,33,7101987642,,,,,,,,,,,,,,,,
88,33,8529737146,,,,,,,,,,,,,,,,
89,33,1368704982,,,,,,,,,,,,,,,,
90,33,8348735689,,,,,,,,,,,,,,,,
91,33,4006893222,,,,,,,,,,,,,,,,
93,33,3006112905,,,,,,,,,,,,,,,,
95,33,3161555068,,,,,,,,,,,,,,,,
98,33,7823812616,,,,,,,,,,,,,,,,
101,33,1188593145,,,,,,,,,,,,,,,,
102,33,7649955636,,,,,,,,,,,,,,,,
107,33,3524730309,,,,,,,,,,,,,,,,
110,33,4209487129,,,,,,,,,,,,,,,,
115,33,3954525301,,,,,,,,,,,,,,,,
116,33,111197358,,,,,,,,,,,,,,,,
118,33,1003814643,,,,,,,,,,,,,,,,
119,33,1550554713,,,,,,,,,,,,,,,,
122,33,4116066117,,,,,,,,,,,,,,,,
125,33,9353556321,,,,,,,,,,,,,,,,
128,33,1177017323,,,,,,,,,,,,,,,,
131,33,5167764545,,,,,,,,,,,,,,,,
133,33,61055027,,,,,,,,,,,,,,,,
139,33,779418625,,,,,,,,,,,,,,,,
142,33,7881886282,,,,,,,,,,,,,,,,
145,33,1534103574,,,,,,,,,,,,,,,,
149,33,7522493787,,,,,,,,,,,,,,,,
152,33,1097543188,,,,,,,,,,,,,,,,
153,33,4904467434,,,,,,,,,,,,,,,,
155,33,227934905,,,,,,,,,,,,,,,,
159,33,869268243,,,,,,,,,,,,,,,,
160,33,2660536913,,,,,,,,,,,,,,,,
161,33,1070929909,,,,,,,,,,,,,,,,
164,33,2934913253,,,,,,,,,,,,,,,,
167,33,8509812119,,,,,,,,,,,,,,,,
169,33,4301949546,,,,,,,,,,,,,,,,
170,33,5910902311,,,,,,,,,,,,,,,,
225,33,1655776677,,,,,,,,,,,,,,,,
210,33,5259509653,,,,,,,,,,,,,,,,
248,33,8825782962,,,,,,,,,,,,,,,,
175,33,6691211866,,,,,,,,,,,,,,,,
206,33,4779945266,,,,,,,,,,,,,,,,
221,33,6438694862,,,,,,,,,,,,,,,,
191,33,1995860382,,,,,,,,,,,,,,,,
234,33,1049087663,,,,,,,,,,,,,,,,
233,33,45031683,,,,,,,,,,,,,,,,
240,33,39778,,,,,,,,,,,,,,,,
251,33,2232367532,,,,,,,,,,,,,,,,
185,33,5914421567,,,,,,,,,,,,,,,,
195,33,4965595231,,,,,,,,,,,,,,,,
207,33,495200506,,,,,,,,,,,,,,,,
212,33,5261289717,,,,,,,,,,,,,,,,
203,33,116,,,,,,,,,,,,,,,,
208,33,4997071588,,,,,,,,,,,,,,,,
172,33,1410888998,,,,,,,,,,,,,,,,
243,33,4915196075,,,,,,,,,,,,,,,,
201,33,1990952753,,,,,,,,,,,,,,,,
265,33,2263347598,,,,,,,,,,,,,,,,
244,33,4831654746,,,,,,,,,,,,,,,,
174,33,4078836668,,,,,,,,,,,,,,,,
190,33,3039580797,,,,,,,,,,,,,,,,
258,33,1776166539,,,,,,,,,,,,,,,,
230,33,3843121159,,,,,,,,,,,,,,,,
179,33,5020286943,,,,,,,,,,,,,,,,
183,33,2307594755,,,,,,,,,,,,,,,,
261,33,6041749717,,,,,,,,,,,,,,,,
196,33,2539656082,,,,,,,,,,,,,,,,
264,33,3306828316,,,,,,,,,,,,,,,,
204,33,4791021715,,,,,,,,,,,,,,,,
211,33,1268476393,,,,,,,,,,,,,,,,
227,33,7990513461,,,,,,,,,,,,,,,,
266,33,3736032426,,,,,,,,,,,,,,,,
259,33,2103595366,,,,,,,,,,,,,,,,
10,34,2689271391,,,,,,,,,,,,,,,,
13,34,901463216,,,,,,,,,,,,,,,,
17,34,1119716977,,,,,,,,,,,,,,,,
19,34,4187636357,,,,,,,,,,,,,,,,
20,34,3359202815,,,,,,,,,,,,,,,,
21,34,340538494,,,,,,,,,,,,,,,,
22,34,2332669838,,,,,,,,,,,,,,,,
23,34,6198520233,,,,,,,,,,,,,,,,
24,34,197627824,,,,,,,,,,,,,,,,
27,34,3074243494,,,,,,,,,,,,,,,,
29,34,8540466173,,,,,,,,,,,,,,,,
30,34,7702647138,,,,,,,,,,,,,,,,
31,34,4691043237,,,,,,,,,,,,,,,,
33,34,4041432481,,,,,,,,,,,,,,,,
34,34,1658452749,,,,,,,,,,,,,,,,
35,34,6822038858,,,,,,,,,,,,,,,,
40,34,3234118303,,,,,,,,,,,,,,,,
43,34,5347000482,,,,,,,,,,,,,,,,
46,34,1431718632,,,,,,,,,,,,,,,,
47,34,959175999,,,,,,,,,,,,,,,,
48,34,57008,,,,,,,,,,,,,,,,
49,34,2443369937,,,,,,,,,,,,,,,,
58,34,5540600777,,,,,,,,,,,,,,,,
61,34,9752860864,,,,,,,,,,,,,,,,
67,34,6639536291,,,,,,,,,,,,,,,,
77,34,442657707,,,,,,,,,,,,,,,,
81,34,6087133857,,,,,,,,,,,,,,,,
84,34,3715531289,,,,,,,,,,,,,,,,
86,34,6891200917,,,,,,,,,,,,,,,,
87,34,6347442828,,,,,,,,,,,,,,,,
88,34,1123814015,,,,,,,,,,,,,,,,
89,34,1525752675,,,,,,,,,,,,,,,,
90,34,9454235039,,,,,,,,,,,,,,,,
91,34,452842648,,,,,,,,,,,,,,,,
93,34,2667157404,,,,,,,,,,,,,,,,
95,34,2799979675,,,,,,,,,,,,,,,,
98,34,9433088898,,,,,,,,,,,,,,,,
101,34,9801836034,,,,,,,,,,,,,,,,
102,34,8661136801,,,,,,,,,,,,,,,,
107,34,3319198711,,,,,,,,,,,,,,,,
110,34,508788903,,,,,,,,,,,,,,,,
115,34,4715338135,,,,,,,,,,,,,,,,
116,34,1097015972,,,,,,,,,,,,,,,,
118,34,106191767,,,,,,,,,,,,,,,,
119,34,1405895513,,,,,,,,,,,,,,,,
122,34,6164387014,,,,,,,,,,,,,,,,
125,34,1369322705,,,,,,,,,,,,,,,,
128,34,8890641015,,,,,,,,,,,,,,,,
131,34,5049997009,,,,,,,,,,,,,,,,
133,34,62555342,,,,,,,,,,,,,,,,
139,34,7917129966,,,,,,,,,,,,,,,,
142,34,7750125615,,,,,,,,,,,,,,,,
145,34,193607764,,,,,,,,,,,,,,,,
149,34,7904252636,,,,,,,,,,,,,,,,
152,34,1051920118,,,,,,,,,,,,,,,,
153,34,556967979,,,,,,,,,,,,,,,,
155,34,2037513475,,,,,,,,,,,,,,,,
159,34,8753563697,,,,,,,,,,,,,,,,
160,34,3079677497,,,,,,,,,,,,,,,,
161,34,1011217863,,,,,,,,,,,,,,,,
164,34,5778866355,,,,,,,,,,,,,,,,
167,34,1048232532,,,,,,,,,,,,,,,,
169,34,4120214209,,,,,,,,,,,,,,,,
179,34,5099146589,,,,,,,,,,,,,,,,
251,34,2006298219,,,,,,,,,,,,,,,,
227,34,8217974426,,,,,,,,,,,,,,,,
190,34,2999182376,,,,,,,,,,,,,,,,
208,34,5343900481,,,,,,,,,,,,,,,,
201,34,4627888475,,,,,,,,,,,,,,,,
207,34,285894968,,,,,,,,,,,,,,,,
170,34,511338733,,,,,,,,,,,,,,,,
265,34,1525699387,,,,,,,,,,,,,,,,
234,34,8186243537,,,,,,,,,,,,,,,,
266,34,4053295268,,,,,,,,,,,,,,,,
261,34,7002121229,,,,,,,,,,,,,,,,
264,34,3671625842,,,,,,,,,,,,,,,,
174,34,4501677865,,,,,,,,,,,,,,,,
230,34,484511697,,,,,,,,,,,,,,,,
259,34,2027383532,,,,,,,,,,,,,,,,
211,34,1266759019,,,,,,,,,,,,,,,,
183,34,222286707,,,,,,,,,,,,,,,,
203,34,924,,,,,,,,,,,,,,,,
233,34,5829730565,,,,,,,,,,,,,,,,
244,34,5167943546,,,,,,,,,,,,,,,,
196,34,2460816145,,,,,,,,,,,,,,,,
223,34,1620662036,,,,,,,,,,,,,,,,
204,34,5098810309,,,,,,,,,,,,,,,,
195,34,5541687393,,,,,,,,,,,,,,,,
243,34,5878571465,,,,,,,,,,,,,,,,
212,34,4155736824,,,,,,,,,,,,,,,,
185,34,6424787754,,,,,,,,,,,,,,,,
172,34,171649302,,,,,,,,,,,,,,,,
210,34,49734267,,,,,,,,,,,,,,,,
206,34,5859849588,,,,,,,,,,,,,,,,
175,34,6642137885,,,,,,,,,,,,,,,,
248,34,6105513596,,,,,,,,,,,,,,,,
191,34,2126091337,,,,,,,,,,,,,,,,
225,34,1518571422,,,,,,,,,,,,,,,,
258,34,1351462526,,,,,,,,,,,,,,,,
221,34,5105228418,,,,,,,,,,,,,,,,
10,28,6835967022,,,,,,,,,,,,,,,,
14,28,2520484653,,,,,,,,,,,,,,,,
15,28,4537288905,,,,,,,,,,,,,,,,
17,28,7486757116,,,,,,,,,,,,,,,,
18,28,1041748079,,,,,,,,,,,,,,,,
19,28,4858123068,,,,,,,,,,,,,,,,
20,28,3068505084,,,,,,,,,,,,,,,,
21,28,3048093419,,,,,,,,,,,,,,,,
22,28,294,,,,,,,,,,,,,,,,
23,28,1186845275,,,,,,,,,,,,,,,,
24,28,1130558673,,,,,,,,,,,,,,,,
27,28,4213384131,,,,,,,,,,,,,,,,
29,28,1358992841,,,,,,,,,,,,,,,,
30,28,1076556805,,,,,,,,,,,,,,,,
31,28,3695567561,,,,,,,,,,,,,,,,
33,28,1857396866,,,,,,,,,,,,,,,,
34,28,2271448692,,,,,,,,,,,,,,,,
35,28,4881113954,,,,,,,,,,,,,,,,
38,28,1308797543,,,,,,,,,,,,,,,,
40,28,8102481133,,,,,,,,,,,,,,,,
43,28,2493247303,,,,,,,,,,,,,,,,
46,28,1857498758,,,,,,,,,,,,,,,,
47,28,1293976088,,,,,,,,,,,,,,,,
48,28,45295789,,,,,,,,,,,,,,,,
49,28,211844867,,,,,,,,,,,,,,,,
56,28,2116995104,,,,,,,,,,,,,,,,
58,28,4974402847,,,,,,,,,,,,,,,,
59,28,6314407802,,,,,,,,,,,,,,,,
61,28,6938059982,,,,,,,,,,,,,,,,
71,28,3616078349,,,,,,,,,,,,,,,,
77,28,3200039232,,,,,,,,,,,,,,,,
78,28,2369205931,,,,,,,,,,,,,,,,
81,28,7369295003,,,,,,,,,,,,,,,,
82,28,3732024973,,,,,,,,,,,,,,,,
84,28,2889847023,,,,,,,,,,,,,,,,
87,28,8225380979,,,,,,,,,,,,,,,,
88,28,1117263487,,,,,,,,,,,,,,,,
89,28,1413178609,,,,,,,,,,,,,,,,
90,28,5480246701,,,,,,,,,,,,,,,,
91,28,4490377758,,,,,,,,,,,,,,,,
93,28,5123502664,,,,,,,,,,,,,,,,
95,28,204027245,,,,,,,,,,,,,,,,
98,28,5806781045,,,,,,,,,,,,,,,,
101,28,5860071059,,,,,,,,,,,,,,,,
107,28,4587912627,,,,,,,,,,,,,,,,
110,28,4802440219,,,,,,,,,,,,,,,,
112,28,1047390805,,,,,,,,,,,,,,,,
115,28,2545013299,,,,,,,,,,,,,,,,
116,28,1344069887,,,,,,,,,,,,,,,,
117,28,8518216953,,,,,,,,,,,,,,,,
118,28,2057852772,,,,,,,,,,,,,,,,
119,28,1018942381,,,,,,,,,,,,,,,,
120,28,5820907541,,,,,,,,,,,,,,,,
122,28,3631469646,,,,,,,,,,,,,,,,
128,28,9077253395,,,,,,,,,,,,,,,,
131,28,3598520122,,,,,,,,,,,,,,,,
133,28,29749614,,,,,,,,,,,,,,,,
139,28,7953742676,,,,,,,,,,,,,,,,
142,28,9694709211,,,,,,,,,,,,,,,,
145,28,486322134,,,,,,,,,,,,,,,,
149,28,1006722071,,,,,,,,,,,,,,,,
152,28,1275447961,,,,,,,,,,,,,,,,
153,28,6339365485,,,,,,,,,,,,,,,,
155,28,5580113323,,,,,,,,,,,,,,,,
159,28,8901291506,,,,,,,,,,,,,,,,
160,28,1491907118,,,,,,,,,,,,,,,,
167,28,1181147346,,,,,,,,,,,,,,,,
169,28,5155492937,,,,,,,,,,,,,,,,
170,28,9474171036,,,,,,,,,,,,,,,,
174,28,4463867919,,,,,,,,,,,,,,,,
175,28,665632838,,,,,,,,,,,,,,,,
196,28,5705243549,,,,,,,,,,,,,,,,
210,28,7208122649,,,,,,,,,,,,,,,,
212,28,9631607114,,,,,,,,,,,,,,,,
230,28,240386752,,,,,,,,,,,,,,,,
240,28,46143,,,,,,,,,,,,,,,,
234,28,3877244441,,,,,,,,,,,,,,,,
190,28,3674667017,,,,,,,,,,,,,,,,
211,28,9087505585,,,,,,,,,,,,,,,,
191,28,7556644062,,,,,,,,,,,,,,,,
227,28,3699412101,,,,,,,,,,,,,,,,
233,28,5657870851,,,,,,,,,,,,,,,,
195,28,5662104778,,,,,,,,,,,,,,,,
259,28,1366194267,,,,,,,,,,,,,,,,
204,28,2988791788,,,,,,,,,,,,,,,,
251,28,3748900796,,,,,,,,,,,,,,,,
178,28,2602811577,,,,,,,,,,,,,,,,
261,28,5837988751,,,,,,,,,,,,,,,,
224,28,5392766572,,,,,,,,,,,,,,,,
252,28,4756426549,,,,,,,,,,,,,,,,
243,28,455867169,,,,,,,,,,,,,,,,
183,28,2299337095,,,,,,,,,,,,,,,,
179,28,3632965147,,,,,,,,,,,,,,,,
208,28,6327085666,,,,,,,,,,,,,,,,
209,28,8402792566,,,,,,,,,,,,,,,,
244,28,4682577212,,,,,,,,,,,,,,,,
264,28,2821375355,,,,,,,,,,,,,,,,
185,28,4921084925,,,,,,,,,,,,,,,,
266,28,3094312821,,,,,,,,,,,,,,,,
225,28,3613218587,,,,,,,,,,,,,,,,
181,28,6296678602,,,,,,,,,,,,,,,,
265,28,798157768,,,,,,,,,,,,,,,,
10,26,6264001124,,,,,,,,,,,,,,,,
14,26,2398567206,,,,,,,,,,,,,,,,
15,26,3731294807,,,,,,,,,,,,,,,,
17,26,4768627923,,,,,,,,,,,,,,,,
18,26,9503238052,,,,,,,,,,,,,,,,
19,26,5167777598,,,,,,,,,,,,,,,,
20,26,2849433534,,,,,,,,,,,,,,,,
21,26,242310023,,,,,,,,,,,,,,,,
22,26,22,,,,,,,,,,,,,,,,
23,26,6299404156,,,,,,,,,,,,,,,,
24,26,1218897852,,,,,,,,,,,,,,,,
27,26,5160379064,,,,,,,,,,,,,,,,
29,26,1921006878,,,,,,,,,,,,,,,,
30,26,5886223614,,,,,,,,,,,,,,,,
31,26,3164390777,,,,,,,,,,,,,,,,
33,26,1143120274,,,,,,,,,,,,,,,,
34,26,3075902291,,,,,,,,,,,,,,,,
35,26,3892642885,,,,,,,,,,,,,,,,
40,26,7921685438,,,,,,,,,,,,,,,,
43,26,2373456555,,,,,,,,,,,,,,,,
46,26,1650505278,,,,,,,,,,,,,,,,
47,26,1437518574,,,,,,,,,,,,,,,,
48,26,6865822293,,,,,,,,,,,,,,,,
49,26,2282695896,,,,,,,,,,,,,,,,
56,26,2066784858,,,,,,,,,,,,,,,,
58,26,5136767338,,,,,,,,,,,,,,,,
59,26,6831522116,,,,,,,,,,,,,,,,
61,26,470497155,,,,,,,,,,,,,,,,
71,26,3031304044,,,,,,,,,,,,,,,,
76,26,1257613451,,,,,,,,,,,,,,,,
77,26,2826650326,,,,,,,,,,,,,,,,
78,26,2093207107,,,,,,,,,,,,,,,,
81,26,3181524138,,,,,,,,,,,,,,,,
82,26,4022403627,,,,,,,,,,,,,,,,
84,26,1506600377,,,,,,,,,,,,,,,,
87,26,6950236146,,,,,,,,,,,,,,,,
89,26,183757468,,,,,,,,,,,,,,,,
90,26,4865552789,,,,,,,,,,,,,,,,
91,26,45030384,,,,,,,,,,,,,,,,
93,26,6124662647,,,,,,,,,,,,,,,,
95,26,2563807606,,,,,,,,,,,,,,,,
98,26,5963012781,,,,,,,,,,,,,,,,
101,26,2564763269,,,,,,,,,,,,,,,,
107,26,2624697886,,,,,,,,,,,,,,,,
110,26,4351557988,,,,,,,,,,,,,,,,
112,26,931054783,,,,,,,,,,,,,,,,
115,26,308189102,,,,,,,,,,,,,,,,
116,26,1865078932,,,,,,,,,,,,,,,,
117,26,7619164509,,,,,,,,,,,,,,,,
118,26,2321685684,,,,,,,,,,,,,,,,
119,26,8521879993,,,,,,,,,,,,,,,,
120,26,5181289322,,,,,,,,,,,,,,,,
122,26,2883003166,,,,,,,,,,,,,,,,
131,26,8603875638,,,,,,,,,,,,,,,,
133,26,25638743,,,,,,,,,,,,,,,,
139,26,6647548906,,,,,,,,,,,,,,,,
142,26,8570784923,,,,,,,,,,,,,,,,
145,26,552580039,,,,,,,,,,,,,,,,
149,26,104000535,,,,,,,,,,,,,,,,
152,26,8274124427,,,,,,,,,,,,,,,,
153,26,6287706804,,,,,,,,,,,,,,,,
155,26,3225180747,,,,,,,,,,,,,,,,
159,26,9879767534,,,,,,,,,,,,,,,,
160,26,1441861478,,,,,,,,,,,,,,,,
167,26,1127701926,,,,,,,,,,,,,,,,
169,26,3680272499,,,,,,,,,,,,,,,,
170,26,754704008,,,,,,,,,,,,,,,,
174,26,4846092653,,,,,,,,,,,,,,,,
175,26,2360903029,,,,,,,,,,,,,,,,
212,26,1120675131,,,,,,,,,,,,,,,,
204,26,2064568276,,,,,,,,,,,,,,,,
178,26,2531818877,,,,,,,,,,,,,,,,
230,26,2070014707,,,,,,,,,,,,,,,,
264,26,2686012098,,,,,,,,,,,,,,,,
179,26,2890308126,,,,,,,,,,,,,,,,
183,26,1326852852,,,,,,,,,,,,,,,,
265,26,1374019406,,,,,,,,,,,,,,,,
266,26,2731085341,,,,,,,,,,,,,,,,
227,26,2652502282,,,,,,,,,,,,,,,,
210,26,3957868896,,,,,,,,,,,,,,,,
240,26,401922,,,,,,,,,,,,,,,,
225,26,4553661645,,,,,,,,,,,,,,,,
211,26,6056115028,,,,,,,,,,,,,,,,
185,26,4107734267,,,,,,,,,,,,,,,,
244,26,4136793597,,,,,,,,,,,,,,,,
209,26,787131572,,,,,,,,,,,,,,,,
190,26,3220572791,,,,,,,,,,,,,,,,
243,26,1638540752,,,,,,,,,,,,,,,,
224,26,6113559149,,,,,,,,,,,,,,,,
233,26,6860254012,,,,,,,,,,,,,,,,
181,26,625183992,,,,,,,,,,,,,,,,
195,26,5075490454,,,,,,,,,,,,,,,,
251,26,2915729319,,,,,,,,,,,,,,,,
252,26,4289764923,,,,,,,,,,,,,,,,
248,26,3287429289,,,,,,,,,,,,,,,,
208,26,6651079123,,,,,,,,,,,,,,,,
196,26,4112863004,,,,,,,,,,,,,,,,
221,26,4697153146,,,,,,,,,,,,,,,,
234,26,3676120522,,,,,,,,,,,,,,,,
259,26,6551564619,,,,,,,,,,,,,,,,
261,26,6218336137,,,,,,,,,,,,,,,,
10,27,5156957247,,,,,,,,,,,,,,,,
14,27,2546988358,,,,,,,,,,,,,,,,
15,27,4166267821,,,,,,,,,,,,,,,,
17,27,5481062398,,,,,,,,,,,,,,,,
18,27,1000712514,,,,,,,,,,,,,,,,
19,27,4718212525,,,,,,,,,,,,,,,,
20,27,2758093443,,,,,,,,,,,,,,,,
21,27,2795247346,,,,,,,,,,,,,,,,
22,27,27,,,,,,,,,,,,,,,,
23,27,1104547739,,,,,,,,,,,,,,,,
24,27,1232493296,,,,,,,,,,,,,,,,
27,27,4678900417,,,,,,,,,,,,,,,,
29,27,140043987,,,,,,,,,,,,,,,,
30,27,562791799,,,,,,,,,,,,,,,,
31,27,3478611034,,,,,,,,,,,,,,,,
33,27,1597090431,,,,,,,,,,,,,,,,
34,27,2666311258,,,,,,,,,,,,,,,,
35,27,4096400998,,,,,,,,,,,,,,,,
38,27,1368323767,,,,,,,,,,,,,,,,
40,27,8777137733,,,,,,,,,,,,,,,,
43,27,2441898165,,,,,,,,,,,,,,,,
46,27,1946581107,,,,,,,,,,,,,,,,
47,27,1373913998,,,,,,,,,,,,,,,,
48,27,54976713,,,,,,,,,,,,,,,,
49,27,2614050026,,,,,,,,,,,,,,,,
56,27,206595051,,,,,,,,,,,,,,,,
58,27,5107392421,,,,,,,,,,,,,,,,
59,27,6595184313,,,,,,,,,,,,,,,,
61,27,6053462103,,,,,,,,,,,,,,,,
71,27,3514805098,,,,,,,,,,,,,,,,
76,27,1298214855,,,,,,,,,,,,,,,,
77,27,2729258422,,,,,,,,,,,,,,,,
78,27,22047739,,,,,,,,,,,,,,,,
81,27,357555738,,,,,,,,,,,,,,,,
82,27,3807026145,,,,,,,,,,,,,,,,
84,27,1949920755,,,,,,,,,,,,,,,,
87,27,6400754433,,,,,,,,,,,,,,,,
88,27,739116804,,,,,,,,,,,,,,,,
89,27,1524651549,,,,,,,,,,,,,,,,
90,27,4928195382,,,,,,,,,,,,,,,,
91,27,4380112144,,,,,,,,,,,,,,,,
93,27,5110495674,,,,,,,,,,,,,,,,
95,27,2799743558,,,,,,,,,,,,,,,,
98,27,5988732665,,,,,,,,,,,,,,,,
101,27,2647163058,,,,,,,,,,,,,,,,
107,27,3503955778,,,,,,,,,,,,,,,,
110,27,470391757,,,,,,,,,,,,,,,,
112,27,1020959434,,,,,,,,,,,,,,,,
115,27,2764009959,,,,,,,,,,,,,,,,
116,27,1524341286,,,,,,,,,,,,,,,,
117,27,8088769121,,,,,,,,,,,,,,,,
118,27,2005742797,,,,,,,,,,,,,,,,
119,27,8430610551,,,,,,,,,,,,,,,,
120,27,5722344671,,,,,,,,,,,,,,,,
122,27,3128562614,,,,,,,,,,,,,,,,
131,27,8208456534,,,,,,,,,,,,,,,,
133,27,29552117,,,,,,,,,,,,,,,,
139,27,7186422118,,,,,,,,,,,,,,,,
142,27,919024062,,,,,,,,,,,,,,,,
145,27,58041098,,,,,,,,,,,,,,,,
149,27,9433380739,,,,,,,,,,,,,,,,
152,27,8490591819,,,,,,,,,,,,,,,,
153,27,6288888213,,,,,,,,,,,,,,,,
155,27,5065122728,,,,,,,,,,,,,,,,
159,27,8664714442,,,,,,,,,,,,,,,,
160,27,1189110667,,,,,,,,,,,,,,,,
167,27,1160674166,,,,,,,,,,,,,,,,
169,27,4282644535,,,,,,,,,,,,,,,,
170,27,9460928302,,,,,,,,,,,,,,,,
174,27,4432593798,,,,,,,,,,,,,,,,
175,27,376608491,,,,,,,,,,,,,,,,
178,27,3338717882,,,,,,,,,,,,,,,,
179,27,313527924,,,,,,,,,,,,,,,,
181,27,6857084186,,,,,,,,,,,,,,,,
183,27,4534441601,,,,,,,,,,,,,,,,
243,27,3589354035,,,,,,,,,,,,,,,,
190,27,3361653336,,,,,,,,,,,,,,,,
211,27,7320377988,,,,,,,,,,,,,,,,
224,27,5917734081,,,,,,,,,,,,,,,,
209,27,8263846603,,,,,,,,,,,,,,,,
248,27,2735133715,,,,,,,,,,,,,,,,
266,27,2846219816,,,,,,,,,,,,,,,,
227,27,3150679597,,,,,,,,,,,,,,,,
196,27,4032144095,,,,,,,,,,,,,,,,
240,27,40053,,,,,,,,,,,,,,,,
225,27,4399497586,,,,,,,,,,,,,,,,
265,27,1019655565,,,,,,,,,,,,,,,,
251,27,3475184121,,,,,,,,,,,,,,,,
252,27,4637764009,,,,,,,,,,,,,,,,
210,27,5420133832,,,,,,,,,,,,,,,,
264,27,2769093185,,,,,,,,,,,,,,,,
195,27,5065684012,,,,,,,,,,,,,,,,
261,27,5778974876,,,,,,,,,,,,,,,,
233,27,5637262663,,,,,,,,,,,,,,,,
208,27,6069030694,,,,,,,,,,,,,,,,
259,27,822373112,,,,,,,,,,,,,,,,
221,27,6682425328,,,,,,,,,,,,,,,,
185,27,4776492106,,,,,,,,,,,,,,,,
191,27,7502337355,,,,,,,,,,,,,,,,
204,27,2421318841,,,,,,,,,,,,,,,,
212,27,928979591,,,,,,,,,,,,,,,,
234,27,4014373492,,,,,,,,,,,,,,,,
230,27,2063589145,,,,,,,,,,,,,,,,
244,27,5141548217,,,,,,,,,,,,,,,,
10,29,5664350219,,,,,,,,,,,,,,,,
14,29,2048176393,,,,,,,,,,,,,,,,
15,29,4536107501,,,,,,,,,,,,,,,,
17,29,8184197721,,,,,,,,,,,,,,,,
18,29,1056296326,,,,,,,,,,,,,,,,
19,29,4716510111,,,,,,,,,,,,,,,,
20,29,2882973418,,,,,,,,,,,,,,,,
21,29,2998048973,,,,,,,,,,,,,,,,
22,29,396,,,,,,,,,,,,,,,,
23,29,1512639552,,,,,,,,,,,,,,,,
24,29,1183152417,,,,,,,,,,,,,,,,
27,29,3525990824,,,,,,,,,,,,,,,,
29,29,1180143955,,,,,,,,,,,,,,,,
30,29,7564964031,,,,,,,,,,,,,,,,
31,29,3839623988,,,,,,,,,,,,,,,,
33,29,265108345,,,,,,,,,,,,,,,,
34,29,1716154899,,,,,,,,,,,,,,,,
35,29,4875617309,,,,,,,,,,,,,,,,
38,29,1253104566,,,,,,,,,,,,,,,,
40,29,7065866827,,,,,,,,,,,,,,,,
43,29,2620600144,,,,,,,,,,,,,,,,
46,29,17960573749999998,,,,,,,,,,,,,,,,
47,29,120282085,,,,,,,,,,,,,,,,
48,29,45245823,,,,,,,,,,,,,,,,
49,29,1822486726,,,,,,,,,,,,,,,,
56,29,2167137349,,,,,,,,,,,,,,,,
58,29,4390245434,,,,,,,,,,,,,,,,
59,29,6141783112,,,,,,,,,,,,,,,,
61,29,8346878715,,,,,,,,,,,,,,,,
71,29,3659304307,,,,,,,,,,,,,,,,
76,29,1242801678,,,,,,,,,,,,,,,,
77,29,3285298399,,,,,,,,,,,,,,,,
78,29,2387553163,,,,,,,,,,,,,,,,
81,29,722456302,,,,,,,,,,,,,,,,
82,29,3254774665,,,,,,,,,,,,,,,,
84,29,2542076976,,,,,,,,,,,,,,,,
87,29,7303380008,,,,,,,,,,,,,,,,
88,29,1414319117,,,,,,,,,,,,,,,,
89,29,154503718,,,,,,,,,,,,,,,,
